id,name,price
7551,hear,368.83
7552,chance,392.88
7553,option,488.21
7554,room,228.73
7555,stop,355.21
7556,think,890.25
7557,free,223.81
7558,several,660.36
7559,could,95.77
7560,choice,25.27
7561,watch,747.48
7562,suddenly,497.18
7563,interesting,154.55
7564,student,999.09
7565,performance,708.71
7566,amount,984.55
7567,debate,187.3
7568,energy,488.46
7569,newspaper,490.99
7570,stop,513.02
7571,threat,404.42
7572,particularly,876.05
7573,environmental,986.15
7574,another,189.92
7575,part,345.96
7576,sister,689.19
7577,wall,72.73
7578,foreign,883.05
7579,crime,128.6
7580,great,332.68
7581,candidate,75.7
7582,throughout,111.9
7583,wrong,393.46
7584,message,611.35
7585,case,635.8
7586,listen,575.65
7587,gun,983.2
7588,natural,86.95
7589,technology,451.22
7590,late,665.7
7591,property,855.72
7592,growth,946.96
7593,pretty,974.92
7594,know,990.14
7595,threat,888.33
7596,street,925.7
7597,interesting,266.18
7598,yard,209.31
7599,nearly,213.93
7600,play,390.49
7601,miss,600.82
7602,push,722.03
7603,improve,919.89
7604,my,853.5
7605,free,566.09
7606,personal,982.9
7607,throw,526.68
7608,record,160.89
7609,painting,490.69
7610,color,795.35
7611,say,641.07
7612,such,288.25
7613,become,545.3
7614,ahead,255.18
7615,everyone,81.07
7616,sit,644.28
7617,able,74.24
7618,high,55.49
7619,too,867.83
7620,bit,735.14
7621,sit,841.95
7622,yourself,775.21
7623,record,839.09
7624,summer,307.86
7625,behavior,409.61
7626,reason,675.17
7627,later,162.36
7628,stuff,800.35
7629,finally,951.39
7630,this,692.43
7631,fire,623.72
7632,subject,948.69
7633,store,69.13
7634,different,94.74
7635,example,544.77
7636,more,509.37
7637,Mrs,114.72
7638,discuss,406.51
7639,hand,837.93
7640,experience,439.11
7641,consumer,694.65
7642,understand,866.02
7643,full,761.84
7644,follow,995.66
7645,develop,542.46
7646,truth,223.08
7647,model,203.04
7648,me,226.44
7649,agent,601.18
7650,meeting,230.05
7651,impact,31.2
7652,indicate,606.55
7653,seven,720.7
7654,meeting,435.81
7655,law,790.12
7656,scene,446.97
7657,evidence,801.98
7658,quickly,134.3
7659,country,529.56
7660,contain,405.16
7661,quickly,89.81
7662,you,749.78
7663,evidence,699.59
7664,hospital,146.95
7665,stop,271.45
7666,which,894.54
7667,two,963.52
7668,money,704.4
7669,economic,942.21
7670,focus,139.4
7671,standard,406.48
7672,think,602.33
7673,write,849.04
7674,organization,899.09
7675,forget,482.95
7676,itself,765.84
7677,rock,72.52
7678,full,246.26
7679,like,599.56
7680,police,721.53
7681,still,761.4
7682,change,445.38
7683,but,395.35
7684,area,839.69
7685,instead,215.9
7686,direction,438.93
7687,lose,625.27
7688,join,609.63
7689,candidate,781.8
7690,nice,162.04
7691,forward,493.79
7692,quite,967.28
7693,medical,833.45
7694,head,362.45
7695,social,539.24
7696,house,571.19
7697,many,761.48
7698,want,680.63
7699,usually,476.56
7700,true,239.81
7701,condition,477.34
7702,none,386.95
7703,view,183.85
7704,type,778.02
7705,draw,116.77
7706,generation,282.21
7707,build,316.98
7708,report,684.83
7709,treat,711.01
7710,sometimes,650.15
7711,task,63.98
7712,director,704.7
7713,city,520.94
7714,term,591.08
7715,trip,125.1
7716,us,546.53
7717,stage,827.73
7718,miss,176.9
7719,city,549.46
7720,wide,405.29
7721,pretty,582.0
7722,different,408.01
7723,whom,488.69
7724,service,593.08
7725,so,419.09
7726,report,395.12
7727,agent,956.18
7728,play,863.85
7729,have,745.96
7730,can,733.44
7731,sort,295.26
7732,small,215.3
7733,action,311.66
7734,every,628.84
7735,they,354.74
7736,price,56.88
7737,cold,551.68
7738,resource,647.05
7739,project,948.65
7740,work,765.84
7741,per,634.21
7742,evening,728.07
7743,finally,3.64
7744,compare,431.93
7745,bit,34.24
7746,activity,571.59
7747,your,57.38
7748,think,270.47
7749,under,636.78
7750,you,322.67
7751,decade,37.29
7752,bag,672.05
7753,feel,825.74
7754,safe,163.7
7755,south,515.92
7756,argue,880.48
7757,positive,701.13
7758,suffer,984.79
7759,best,807.58
7760,goal,581.27
7761,establish,795.34
7762,sound,404.94
7763,matter,564.84
7764,charge,471.69
7765,view,373.93
7766,ok,789.52
7767,bit,636.87
7768,business,897.63
7769,piece,413.15
7770,become,124.84
7771,team,598.1
7772,radio,282.47
7773,half,860.74
7774,modern,892.04
7775,service,111.43
7776,keep,624.45
7777,position,958.42
7778,worry,418.16
7779,author,263.85
7780,would,271.25
7781,age,757.46
7782,husband,375.22
7783,style,157.96
7784,guy,441.41
7785,detail,596.23
7786,only,499.13
7787,character,479.07
7788,high,373.85
7789,wind,584.09
7790,ok,834.18
7791,civil,720.78
7792,author,919.29
7793,present,378.8
7794,leg,610.48
7795,front,697.31
7796,list,510.64
7797,view,750.53
7798,remain,218.27
7799,even,296.52
7800,discover,763.83
7801,increase,822.21
7802,professor,706.96
7803,professional,899.59
7804,give,956.25
7805,stuff,820.48
7806,large,681.23
7807,though,424.0
7808,news,504.51
7809,only,195.78
7810,can,784.01
7811,indicate,947.26
7812,voice,593.01
7813,he,652.19
7814,white,902.46
7815,hour,394.64
7816,effort,536.35
7817,citizen,18.79
7818,cell,125.57
7819,indicate,214.8
7820,every,661.31
7821,treatment,104.72
7822,court,414.03
7823,radio,622.66
7824,fact,144.83
7825,election,293.91
7826,clear,487.13
7827,very,441.31
7828,follow,400.91
7829,physical,533.86
7830,daughter,828.59
7831,weight,380.05
7832,east,149.37
7833,soon,387.2
7834,middle,136.74
7835,according,385.06
7836,see,402.5
7837,happy,405.35
7838,almost,217.97
7839,name,240.1
7840,especially,894.05
7841,accept,525.12
7842,drop,257.28
7843,oil,503.39
7844,community,428.18
7845,while,144.72
7846,although,75.22
7847,fight,722.63
7848,final,651.79
7849,list,111.88
7850,law,925.63
7851,argue,322.8
7852,state,195.43
7853,bar,732.8
7854,join,294.58
7855,ready,665.76
7856,throughout,240.63
7857,natural,468.53
7858,one,620.54
7859,such,277.66
7860,now,934.4
7861,sometimes,62.12
7862,similar,843.73
7863,economic,319.77
7864,off,622.91
7865,face,370.98
7866,its,186.15
7867,people,728.51
7868,vote,798.73
7869,them,208.87
7870,decide,21.41
7871,adult,55.48
7872,stand,378.38
7873,born,686.74
7874,without,681.55
7875,thought,422.07
7876,throw,506.99
7877,avoid,382.06
7878,name,612.78
7879,especially,315.84
7880,affect,16.78
7881,issue,853.23
7882,fear,69.4
7883,peace,596.37
7884,hour,829.46
7885,boy,696.76
7886,reduce,200.5
7887,relate,395.49
7888,field,544.01
7889,mission,64.32
7890,plant,773.12
7891,interesting,158.7
7892,wonder,280.71
7893,event,980.01
7894,lawyer,757.99
7895,partner,168.64
7896,sea,292.18
7897,building,985.43
7898,allow,68.95
7899,pretty,728.97
7900,community,647.63
7901,white,322.03
7902,control,66.02
7903,drop,185.59
7904,treatment,347.66
7905,information,749.76
7906,power,135.48
7907,tax,758.37
7908,middle,586.84
7909,himself,587.84
7910,sing,816.06
7911,special,430.89
7912,computer,65.89
7913,although,601.49
7914,least,243.12
7915,television,182.95
7916,teacher,582.06
7917,record,968.53
7918,first,583.28
7919,concern,723.65
7920,including,991.16
7921,tend,194.91
7922,prepare,379.14
7923,if,139.62
7924,piece,255.43
7925,far,227.97
7926,able,794.76
7927,avoid,933.12
7928,may,955.03
7929,nice,764.66
7930,traditional,958.39
7931,behind,29.33
7932,growth,125.39
7933,site,128.16
7934,both,562.16
7935,central,789.76
7936,radio,364.76
7937,enter,84.17
7938,push,582.3
7939,though,562.77
7940,middle,45.79
7941,trial,131.49
7942,story,91.91
7943,rule,643.24
7944,most,427.85
7945,him,978.05
7946,wait,949.26
7947,participant,664.17
7948,at,283.36
7949,company,859.34
7950,tax,886.68
7951,player,161.12
7952,film,92.84
7953,hundred,526.01
7954,fly,980.76
7955,mother,622.8
7956,we,303.41
7957,against,161.0
7958,section,917.54
7959,personal,633.95
7960,first,246.5
7961,address,623.34
7962,former,487.06
7963,behavior,365.69
7964,town,908.8
7965,again,843.2
7966,generation,13.09
7967,health,357.02
7968,find,565.69
7969,present,781.42
7970,must,873.75
7971,or,825.64
7972,responsibility,69.82
7973,hand,318.21
7974,recently,354.4
7975,significant,675.12
7976,try,466.44
7977,easy,471.42
7978,approach,609.99
7979,wall,701.66
7980,everything,112.49
7981,reach,263.22
7982,human,856.8
7983,improve,404.62
7984,measure,208.24
7985,establish,590.81
7986,program,212.89
7987,sign,513.35
7988,realize,170.74
7989,body,900.04
7990,mind,908.4
7991,speak,121.25
7992,throughout,67.56
7993,southern,250.58
7994,prepare,695.77
7995,wall,516.07
7996,religious,631.45
7997,all,268.89
7998,listen,744.31
7999,everything,960.14
8000,thought,923.0
8001,how,734.83
8002,still,306.0
8003,television,84.06
8004,focus,707.21
8005,character,612.39
8006,upon,567.86
8007,then,833.24
8008,nor,305.08
8009,minute,58.05
8010,product,121.58
8011,happy,486.54
8012,whether,692.33
8013,state,830.05
8014,week,330.29
8015,second,849.69
8016,past,53.75
8017,same,567.01
8018,stop,390.74
8019,able,113.93
8020,behind,364.09
8021,region,451.3
8022,chance,348.9
8023,game,577.68
8024,her,241.48
8025,win,160.37
8026,tough,891.86
8027,early,142.82
8028,nice,286.85
8029,child,456.7
8030,level,202.26
8031,she,826.81
8032,threat,486.55
8033,line,681.74
8034,figure,544.91
8035,few,421.0
8036,series,22.05
8037,institution,696.88
8038,write,478.98
8039,own,906.69
8040,provide,365.31
8041,whatever,416.65
8042,with,327.91
8043,worry,156.7
8044,per,218.05
8045,the,214.57
8046,front,19.66
8047,media,940.38
8048,detail,40.63
8049,left,150.69
8050,positive,940.62
8051,identify,18.6
8052,area,435.15
8053,officer,884.53
8054,study,559.72
8055,bank,534.33
8056,within,530.26
8057,protect,626.66
8058,color,447.24
8059,include,197.85
8060,his,852.97
8061,hit,753.89
8062,direction,843.03
8063,specific,139.75
8064,guy,501.47
8065,total,295.83
8066,clear,954.23
8067,impact,377.26
8068,close,924.44
8069,would,435.42
8070,fine,206.38
8071,owner,390.75
8072,have,983.52
8073,model,836.38
8074,night,830.43
8075,fund,64.99
8076,adult,698.36
8077,science,40.91
8078,film,894.81
8079,down,268.42
8080,message,358.7
8081,tax,893.38
8082,culture,802.34
8083,man,949.62
8084,magazine,947.05
8085,alone,769.41
8086,magazine,849.94
8087,your,782.91
8088,treat,824.28
8089,up,818.73
8090,military,345.34
8091,matter,250.5
8092,behind,109.85
8093,radio,479.55
8094,report,782.4
8095,city,189.54
8096,seven,96.97
8097,today,366.33
8098,two,854.38
8099,accept,747.94
8100,music,491.31
8101,them,378.71
8102,west,169.04
8103,building,450.49
8104,he,919.7
8105,lead,171.02
8106,back,831.85
8107,guess,635.74
8108,these,206.87
8109,field,136.97
8110,listen,773.13
8111,traditional,505.82
8112,herself,780.78
8113,forward,479.35
8114,watch,139.66
8115,concern,721.45
8116,memory,100.91
8117,start,809.25
8118,him,103.43
8119,election,537.06
8120,environmental,393.53
8121,street,579.62
8122,professional,864.7
8123,other,45.08
8124,range,769.31
8125,around,229.38
8126,when,442.2
8127,north,790.78
8128,attention,319.58
8129,control,860.54
8130,main,67.1
8131,herself,530.21
8132,her,248.99
8133,suddenly,536.02
8134,time,23.62
8135,tell,647.32
8136,Republican,994.69
8137,too,69.79
8138,stuff,70.53
8139,themselves,73.21
8140,goal,207.59
8141,remain,124.84
8142,foreign,238.76
8143,performance,826.92
8144,trial,174.18
8145,scientist,376.25
8146,today,108.19
8147,act,892.28
8148,every,433.75
8149,house,888.51
8150,political,58.89
8151,lay,716.85
8152,finally,70.85
8153,son,642.41
8154,parent,487.61
8155,interesting,654.13
8156,everything,319.65
8157,success,151.0
8158,account,341.23
8159,deep,773.88
8160,trouble,998.82
8161,rise,661.11
8162,car,101.99
8163,away,847.25
8164,half,46.75
8165,board,847.49
8166,very,678.83
8167,end,857.63
8168,senior,707.37
8169,including,538.66
8170,pull,105.12
8171,major,351.95
8172,class,914.32
8173,high,731.86
8174,because,283.24
8175,down,842.29
8176,fish,43.95
8177,old,970.15
8178,kitchen,161.1
8179,side,804.96
8180,performance,814.52
8181,discuss,479.23
8182,it,928.61
8183,approach,232.05
8184,past,783.83
8185,message,547.02
8186,suddenly,917.41
8187,full,228.7
8188,back,127.63
8189,one,419.52
8190,message,474.73
8191,too,858.88
8192,by,516.15
8193,subject,239.18
8194,anything,117.11
8195,network,546.26
8196,late,955.69
8197,often,277.11
8198,purpose,685.59
8199,tree,683.97
8200,boy,230.57
8201,character,820.73
8202,American,455.91
8203,focus,403.56
8204,moment,101.06
8205,yard,241.17
8206,kid,699.85
8207,while,443.52
8208,project,346.72
8209,finish,573.48
8210,edge,953.64
8211,realize,57.61
8212,down,814.58
8213,newspaper,406.69
8214,maybe,842.18
8215,billion,893.56
8216,administration,340.84
8217,hear,584.52
8218,difficult,362.58
8219,rest,400.44
8220,again,623.74
8221,after,352.3
8222,south,377.1
8223,admit,996.64
8224,physical,998.99
8225,peace,102.21
8226,from,145.2
8227,home,881.23
8228,short,877.81
8229,which,377.12
8230,fly,591.28
8231,notice,406.46
8232,over,754.25
8233,determine,727.08
8234,around,883.7
8235,fish,671.72
8236,suffer,536.38
8237,stage,664.1
8238,enter,262.85
8239,law,527.59
8240,my,656.69
8241,international,100.41
8242,half,398.71
8243,growth,844.29
8244,none,427.69
8245,reveal,389.05
8246,later,989.13
8247,billion,595.35
8248,change,752.66
8249,compare,182.87
8250,leave,190.71
8251,skill,381.98
8252,south,319.46
8253,loss,831.69
8254,threat,734.15
8255,hope,224.14
8256,surface,968.31
8257,meeting,859.74
8258,bar,665.94
8259,from,258.96
8260,ten,574.74
8261,himself,58.01
8262,nation,54.89
8263,prevent,898.91
8264,participant,196.21
8265,anything,790.22
8266,raise,654.34
8267,fight,262.9
8268,huge,587.79
8269,measure,291.27
8270,beyond,390.15
8271,test,67.01
8272,catch,380.44
8273,something,397.83
8274,see,976.76
8275,sister,702.38
8276,yet,896.25
8277,work,111.42
8278,son,874.4
8279,cause,618.42
8280,across,918.31
8281,happy,840.23
8282,live,188.67
8283,represent,267.18
8284,check,916.82
8285,value,582.08
8286,between,509.93
8287,how,952.14
8288,every,580.51
8289,sure,787.85
8290,administration,26.67
8291,third,919.39
8292,forget,832.33
8293,feeling,906.87
8294,heavy,175.75
8295,yes,851.45
8296,the,794.53
8297,benefit,684.48
8298,pass,930.47
8299,chance,763.41
8300,soldier,492.42
8301,career,928.49
8302,mission,215.76
8303,society,541.77
8304,hear,606.72
8305,color,280.26
8306,edge,439.88
8307,scientist,508.3
8308,ago,998.08
8309,learn,598.23
8310,no,59.16
8311,sea,902.08
8312,rich,694.35
8313,important,192.71
8314,defense,786.03
8315,agreement,980.78
8316,real,101.26
8317,partner,269.84
8318,a,849.35
8319,provide,397.01
8320,defense,109.9
8321,people,780.3
8322,speak,566.52
8323,have,775.08
8324,cover,861.59
8325,smile,444.59
8326,year,545.3
8327,campaign,910.79
8328,challenge,15.34
8329,job,189.27
8330,first,947.56
8331,citizen,657.33
8332,nor,248.96
8333,certain,504.37
8334,TV,449.78
8335,turn,747.01
8336,tell,410.96
8337,program,276.45
8338,either,199.33
8339,service,16.07
8340,say,301.33
8341,and,14.99
8342,seek,787.78
8343,risk,607.06
8344,those,236.99
8345,task,173.77
8346,full,91.52
8347,particularly,809.37
8348,fly,408.38
8349,less,138.03
8350,worker,227.11
8351,task,510.31
8352,between,417.82
8353,sell,300.53
8354,walk,414.26
8355,born,391.21
8356,store,971.84
8357,behavior,333.39
8358,line,278.04
8359,level,652.07
8360,night,816.17
8361,vote,53.82
8362,source,168.61
8363,pattern,334.07
8364,might,208.08
8365,loss,491.6
8366,that,223.33
8367,indicate,990.53
8368,college,403.16
8369,direction,507.81
8370,break,565.61
8371,whose,839.47
8372,someone,571.54
8373,reduce,393.2
8374,computer,662.7
8375,focus,681.37
8376,better,761.19
8377,by,202.92
8378,what,625.06
8379,difference,450.25
8380,center,955.33
8381,miss,235.82
8382,why,227.54
8383,young,237.0
8384,human,354.18
8385,husband,272.08
8386,water,217.31
8387,happen,386.2
8388,whatever,440.89
8389,bill,992.92
8390,cell,988.05
8391,people,894.54
8392,your,566.91
8393,program,178.06
8394,southern,222.05
8395,sure,170.6
8396,front,621.21
8397,build,730.62
8398,run,13.6
8399,no,334.53
8400,discussion,265.48
8401,could,64.86
8402,strategy,829.16
8403,either,518.86
8404,town,290.18
8405,him,633.0
8406,nation,506.59
8407,growth,228.24
8408,strategy,172.76
8409,smile,655.51
8410,kind,71.73
8411,possible,591.72
8412,raise,125.02
8413,any,600.26
8414,girl,352.3
8415,human,709.37
8416,administration,356.68
8417,live,330.61
8418,wear,43.55
8419,get,137.24
8420,director,835.05
8421,yeah,816.59
8422,toward,129.49
8423,machine,329.49
8424,site,563.18
8425,Congress,356.41
8426,go,242.71
8427,return,779.79
8428,number,948.43
8429,career,209.5
8430,order,495.69
8431,put,622.02
8432,debate,501.12
8433,listen,617.68
8434,improve,499.66
8435,worker,286.31
8436,medical,794.53
8437,decide,841.06
8438,go,496.91
8439,then,971.78
8440,sport,168.5
8441,difficult,297.99
8442,support,451.39
8443,focus,605.71
8444,simply,826.96
8445,size,624.16
8446,arm,916.71
8447,sign,289.79
8448,person,223.55
8449,southern,515.08
8450,several,226.67
8451,player,617.57
8452,people,547.94
8453,then,184.03
8454,approach,383.18
8455,good,213.71
8456,under,778.36
8457,begin,868.94
8458,represent,829.54
8459,different,962.88
8460,degree,173.42
8461,with,246.66
8462,interest,250.62
8463,meet,415.33
8464,agreement,680.17
8465,organization,422.06
8466,effect,728.93
8467,shake,298.55
8468,art,370.01
8469,best,123.3
8470,reduce,463.4
8471,product,469.4
8472,pressure,634.55
8473,cell,340.85
8474,with,818.91
8475,explain,829.8
8476,smile,648.22
8477,painting,267.12
8478,unit,355.24
8479,dark,685.78
8480,detail,472.45
8481,like,818.48
8482,it,282.66
8483,eye,410.41
8484,relate,583.32
8485,again,449.13
8486,edge,577.51
8487,his,943.65
8488,may,55.89
8489,worry,836.61
8490,center,249.12
8491,any,574.37
8492,degree,707.67
8493,only,983.84
8494,series,646.16
8495,watch,577.79
8496,yet,408.78
8497,wall,754.16
8498,decade,79.01
8499,eye,86.76
8500,major,862.85
8501,forget,781.46
8502,traditional,963.34
8503,degree,493.57
8504,surface,174.34
8505,month,382.2
8506,move,147.56
8507,girl,362.4
8508,city,286.43
8509,beautiful,184.17
8510,despite,341.19
8511,take,820.31
8512,exactly,863.74
8513,operation,938.14
8514,move,96.48
8515,deep,586.49
8516,trouble,23.99
8517,too,206.19
8518,hundred,514.55
8519,music,46.34
8520,water,297.08
8521,direction,440.86
8522,throughout,635.79
8523,simple,971.31
8524,capital,605.5
8525,person,274.02
8526,probably,371.63
8527,natural,363.58
8528,piece,776.62
8529,to,12.58
8530,professor,494.94
8531,explain,91.77
8532,art,268.2
8533,recently,2.28
8534,movement,710.41
8535,many,501.45
8536,until,128.67
8537,participant,668.27
8538,hotel,154.47
8539,argue,716.71
8540,less,172.75
8541,president,629.67
8542,kid,770.5
8543,single,589.64
8544,soldier,892.62
8545,once,321.13
8546,most,432.45
8547,technology,804.02
8548,letter,681.82
8549,behind,722.22
8550,anything,495.47
8551,add,655.36
8552,series,49.14
8553,leader,755.99
8554,on,392.95
8555,exactly,83.14
8556,defense,603.72
8557,edge,362.72
8558,speech,445.43
8559,street,683.43
8560,develop,167.94
8561,mean,320.03
8562,offer,469.25
8563,human,523.37
8564,guy,225.15
8565,area,732.79
8566,street,976.86
8567,between,999.63
8568,some,547.32
8569,we,213.03
8570,throw,144.47
8571,moment,720.91
8572,spring,197.5
8573,market,386.42
8574,television,931.14
8575,community,743.6
8576,site,669.83
8577,issue,899.91
8578,president,442.19
8579,ball,98.38
8580,image,306.23
8581,left,384.56
8582,attention,77.27
8583,blue,633.67
8584,woman,438.27
8585,herself,565.11
8586,best,833.09
8587,artist,777.82
8588,message,630.58
8589,more,747.27
8590,include,266.22
8591,campaign,583.28
8592,practice,12.83
8593,once,364.71
8594,maintain,32.61
8595,of,123.84
8596,hand,490.48
8597,issue,847.57
8598,knowledge,737.82
8599,contain,6.92
8600,quite,678.06
8601,century,648.85
8602,who,140.81
8603,season,491.23
8604,place,881.76
8605,threat,228.54
8606,to,888.31
8607,car,511.19
8608,crime,57.26
8609,development,680.9
8610,direction,126.0
8611,foot,491.97
8612,between,144.07
8613,could,716.46
8614,half,304.07
8615,research,379.46
8616,owner,723.89
8617,argue,369.62
8618,free,340.85
8619,weight,195.07
8620,can,1.71
8621,military,865.25
8622,reach,466.66
8623,reach,280.14
8624,reveal,134.92
8625,like,460.78
8626,bad,361.09
8627,fall,389.1
8628,often,809.94
8629,student,807.47
8630,beautiful,916.78
8631,develop,472.51
8632,determine,469.39
8633,tax,511.38
8634,very,913.19
8635,listen,56.86
8636,bed,981.61
8637,too,5.38
8638,modern,107.32
8639,base,746.07
8640,floor,331.25
8641,need,125.72
8642,actually,965.95
8643,close,383.67
8644,meet,74.7
8645,yeah,862.66
8646,write,705.11
8647,able,785.67
8648,sit,46.39
8649,eye,620.15
8650,step,278.49
8651,most,167.63
8652,treatment,2.35
8653,material,407.4
8654,surface,504.74
8655,against,754.63
8656,member,77.93
8657,environment,676.13
8658,necessary,668.11
8659,win,261.48
8660,present,300.39
8661,well,889.86
8662,figure,288.44
8663,run,725.31
8664,generation,468.69
8665,house,749.65
8666,she,616.45
8667,I,550.19
8668,town,755.12
8669,different,709.34
8670,responsibility,992.79
8671,much,615.47
8672,good,774.5
8673,start,591.33
8674,worry,218.52
8675,half,712.75
8676,enough,558.45
8677,necessary,861.95
8678,allow,21.81
8679,reduce,394.62
8680,political,145.52
8681,with,510.05
8682,reality,488.05
8683,best,850.76
8684,many,872.8
8685,every,97.24
8686,finally,799.34
8687,thus,149.15
8688,side,684.8
8689,early,273.96
8690,certainly,361.78
8691,glass,57.46
8692,others,575.29
8693,management,126.52
8694,throughout,310.94
8695,kid,369.56
8696,high,841.0
8697,lot,444.82
8698,page,467.72
8699,someone,240.86
8700,finish,51.36
8701,whether,118.33
8702,sit,147.0
8703,ok,160.08
8704,dinner,129.43
8705,to,435.8
8706,single,34.32
8707,series,744.09
8708,here,87.8
8709,yes,573.66
8710,painting,934.69
8711,name,494.78
8712,hotel,779.45
8713,tend,157.3
8714,walk,811.82
8715,country,44.38
8716,scene,655.51
8717,ten,980.77
8718,he,187.37
8719,plan,895.02
8720,site,186.65
8721,make,742.46
8722,poor,490.27
8723,tell,497.8
8724,wind,784.6
8725,laugh,473.96
8726,try,738.54
8727,he,647.11
8728,father,400.05
8729,crime,789.3
8730,best,598.61
8731,impact,257.69
8732,shake,379.47
8733,upon,5.09
8734,interesting,985.7
8735,way,600.16
8736,could,95.17
8737,color,286.56
8738,trial,175.44
8739,enjoy,172.09
8740,ask,315.34
8741,make,520.12
8742,cost,838.19
8743,southern,62.99
8744,idea,92.55
8745,whether,89.09
8746,clearly,810.99
8747,just,626.95
8748,without,16.13
8749,police,794.66
8750,do,885.36
8751,example,160.08
8752,tax,99.65
8753,strong,320.57
8754,list,66.61
8755,air,182.15
8756,agent,92.15
8757,whether,827.42
8758,meet,590.71
8759,heart,509.91
8760,partner,265.65
8761,just,79.59
8762,stay,470.91
8763,deep,986.81
8764,process,35.4
8765,good,480.41
8766,story,707.35
8767,mission,568.49
8768,attorney,406.07
8769,business,29.07
8770,garden,845.82
8771,tax,771.38
8772,according,528.55
8773,ok,248.08
8774,discuss,435.08
8775,rate,471.63
8776,system,164.62
8777,still,814.57
8778,common,657.12
8779,by,739.83
8780,international,723.85
8781,feel,787.49
8782,interest,153.24
8783,sing,856.83
8784,large,990.46
8785,participant,149.34
8786,back,915.79
8787,audience,192.99
8788,set,156.67
8789,bank,451.44
8790,push,580.43
8791,film,345.42
8792,mean,921.5
8793,model,991.96
8794,perhaps,712.97
8795,statement,192.1
8796,wind,219.12
8797,even,412.69
8798,family,329.87
8799,page,513.66
8800,foreign,393.95
8801,work,506.28
8802,career,425.92
8803,practice,793.27
8804,worker,959.15
8805,national,968.98
8806,onto,162.05
8807,force,720.43
8808,food,885.51
8809,tough,512.67
8810,style,860.03
8811,become,294.22
8812,audience,728.47
8813,toward,697.24
8814,total,17.08
8815,real,773.64
8816,life,863.62
8817,image,168.49
8818,summer,466.13
8819,blue,662.58
8820,same,164.28
8821,not,435.87
8822,suddenly,559.05
8823,painting,619.47
8824,affect,197.21
8825,Congress,720.68
8826,trial,320.86
8827,authority,994.31
8828,husband,78.47
8829,everybody,982.72
8830,protect,303.62
8831,relationship,83.87
8832,maybe,592.46
8833,authority,895.06
8834,everyone,588.22
8835,enter,157.26
8836,occur,781.24
8837,various,231.02
8838,agent,451.22
8839,across,221.89
8840,teach,779.95
8841,eye,733.67
8842,sing,982.34
8843,picture,786.69
8844,nor,709.35
8845,cause,9.92
8846,Mrs,774.26
8847,most,87.67
8848,exactly,697.8
8849,hard,872.16
8850,nothing,131.14
8851,notice,334.21
8852,police,192.37
8853,make,963.82
8854,couple,634.33
8855,bag,836.01
8856,east,217.7
8857,life,412.65
8858,could,314.56
8859,face,956.59
8860,number,443.74
8861,tend,647.64
8862,ground,331.73
8863,suffer,530.3
8864,respond,327.81
8865,research,794.78
8866,contain,630.54
8867,player,971.8
8868,street,839.36
8869,city,299.56
8870,same,853.29
8871,thank,218.08
8872,measure,435.39
8873,deal,891.52
8874,likely,678.2
8875,agency,535.74
8876,degree,769.68
8877,significant,154.72
8878,wish,902.76
8879,country,813.3
8880,growth,712.95
8881,skin,890.91
8882,season,3.4
8883,current,76.08
8884,executive,796.3
8885,past,929.61
8886,line,464.23
8887,else,437.76
8888,as,946.98
8889,product,678.8
8890,later,497.88
8891,ask,902.31
8892,trial,338.11
8893,certain,480.02
8894,once,977.98
8895,score,937.42
8896,house,604.51
8897,treat,945.55
8898,carry,929.81
8899,card,569.29
8900,fight,762.16
8901,weight,253.48
8902,later,174.0
8903,growth,669.82
8904,amount,751.36
8905,nice,118.04
8906,kind,135.07
8907,value,534.29
8908,treatment,545.4
8909,eight,125.46
8910,sometimes,204.07
8911,thus,526.17
8912,kind,714.43
8913,political,691.46
8914,consumer,484.86
8915,attack,965.95
8916,letter,736.08
8917,run,774.99
8918,hot,469.61
8919,who,624.87
8920,white,753.42
8921,business,227.72
8922,not,646.4
8923,this,851.77
8924,soon,580.67
8925,again,277.3
8926,beautiful,623.7
8927,activity,254.56
8928,alone,577.12
8929,player,90.14
8930,store,282.09
8931,make,236.35
8932,give,174.69
8933,team,130.67
8934,box,581.0
8935,animal,38.37
8936,any,749.59
8937,trouble,721.09
8938,task,103.33
8939,food,579.93
8940,federal,244.43
8941,audience,266.32
8942,physical,148.6
8943,for,366.43
8944,point,581.13
8945,crime,697.53
8946,interesting,178.08
8947,risk,867.08
8948,just,823.92
8949,loss,971.73
8950,question,729.55
8951,do,319.79
8952,interview,814.56
8953,player,836.45
8954,thus,805.76
8955,tonight,839.31
8956,image,292.22
8957,game,296.6
8958,region,482.51
8959,beautiful,553.57
8960,interest,441.03
8961,meet,979.52
8962,yes,470.94
8963,those,666.87
8964,center,836.91
8965,specific,35.96
8966,success,926.75
8967,into,625.06
8968,character,599.07
8969,letter,950.93
8970,together,966.65
8971,industry,710.41
8972,area,246.73
8973,other,763.9
8974,because,20.64
8975,goal,178.63
8976,marriage,331.7
8977,market,733.57
8978,cut,432.13
8979,concern,153.91
8980,item,66.5
8981,they,281.33
8982,base,219.13
8983,down,603.45
8984,focus,233.55
8985,form,158.33
8986,western,663.69
8987,fine,394.88
8988,they,406.97
8989,issue,750.88
8990,why,865.43
8991,glass,813.91
8992,mission,962.66
8993,bed,333.8
8994,design,151.84
8995,animal,315.3
8996,week,147.48
8997,easy,136.61
